First Name,Last Name,Network Provider,Total Data (GB),Age
James,Peterson,Sprint,5.095493131,35
Tina,Roth,T-Mobile,2.389990586,56
Christopher,Ramirez,Verizon,5.586558879,31
Joseph,Williams,AT&T,4.207085154,41
Beth,Spencer,T-Mobile,2.242741718,53
Nicholas,Cummings,AT&T,3.331184666,70
Kelsey,Berry,AT&T,3.755660308,66
Tony,Miller,Sprint,4.202960931,35
Timothy,Cortez,T-Mobile,0.581917959,100
Theresa,Gibson,Sprint,4.950663462,65
Jasmine,Pruitt,T-Mobile,3.760593394,61
Amanda,Williams,AT&T,5.33983527,65
Kurt,Nash,Sprint,3.717231624,45
Xavier,Rios,AT&T,2.402540557,49
Oscar,Massey,T-Mobile,3.073719331,26
Jose,Edwards,Verizon,4.188285323,49
Taylor,King,Sprint,2.526326175,48
Derrick,Irwin,Sprint,4.849296369,79
Mrs.,Lester,AT&T,2.864878871,36
Wyatt,Owens,AT&T,5.245977601,34
Richard,Evans,Verizon,4.673490849,42
John,Lane,Sprint,4.110273399,34
Joshua,Martin,T-Mobile,2.964569962,18
Robert,Morgan,T-Mobile,3.271282485,97
Michael,Frank,Sprint,4.3562596,29
Michelle,Cook,Sprint,3.074430278,97
Tina,Harris,Sprint,4.407835802,47
Claudia,Berry,Verizon,4.815015599,57
John,Marquez,T-Mobile,3.153722846,73
Nancy,Jimenez,T-Mobile,3.406938896,29
Kevin,Evans,AT&T,1.530057093,97
Martha,Foster,AT&T,1.845736172,34
Troy,Washington,Sprint,5.38835405,22
Taylor,Gibbs,AT&T,4.544595956,26
Jerry,Logan,Verizon,0.171580874,80
Thomas,Potter,T-Mobile,5.186431054,39
Deborah,Pope,T-Mobile,0.947308386,78
Peter,King,AT&T,2.658999276,21
Mark,Bates,Sprint,1.334338962,66
Mrs.,MD,AT&T,5.075932547,92
Barry,Edwards,Sprint,5.118534483,38
Matthew,Schroeder,Verizon,3.601020705,93
Mary,Hernandez,T-Mobile,2.219744356,83
Ethan,Mercer,Verizon,3.208935433,38
Amanda,Williams,T-Mobile,3.89131195,71
Haley,Martin,Verizon,1.241943571,49
Robert,Herring,AT&T,2.710991757,96
Isaac,Hansen,Verizon,4.159588635,85
Tammy,Orr,Verizon,2.073028598,64
Brandy,Ellis,AT&T,1.145427034,51
Mr.,PhD,T-Mobile,3.065582193,46
Adam,Parker,T-Mobile,3.769247946,23
Deborah,Carr,AT&T,5.081610669,46
Justin,Schultz,Verizon,1.011338213,71
Lauren,Hoffman,Verizon,3.174420111,27
David,Garrett,Verizon,2.415491448,69
Ashley,Harper,Sprint,1.330021474,27
Tom,Taylor,T-Mobile,3.558000129,94
Douglas,Floyd,Verizon,1.17575381,29
Karen,Cabrera,T-Mobile,2.064930446,80
Amanda,Hendricks,Verizon,4.732122655,78
Elizabeth,Patel,AT&T,2.523721773,22
Haley,Foster,AT&T,5.688819625,65
Angela,Maldonado,T-Mobile,2.816638713,46
Rebecca,Rich,T-Mobile,3.170043799,52
Linda,Rowland,AT&T,2.430500468,86
Douglas,Levy,Sprint,2.014981335,75
Kelsey,Sullivan,AT&T,5.090668096,38
Michaela,Meyer,Verizon,4.074647955,80
Denise,MD,Sprint,2.145618596,75
Christopher,Turner,AT&T,4.286775588,79
Christian,Ramos,Sprint,5.018568319,76
Monique,Fox,Sprint,0.570514167,40
Preston,Wood,Sprint,1.473347488,76
Nancy,Sanders,T-Mobile,1.827723127,46
Francis,Moran,AT&T,4.999313955,36
George,Sullivan,T-Mobile,1.405918964,65
Laura,Mendoza,T-Mobile,1.813573139,42
Laura,Pugh,Verizon,3.342722531,61
Alyssa,Lopez,Verizon,3.098111159,94
Michael,Parrish,Sprint,4.514702307,47
Roy,Meyers,Sprint,2.412784167,99
Stephanie,Nguyen,Verizon,3.58651603,21
Kimberly,Baldwin,Verizon,5.216329998,25
Dr.,Allen,AT&T,2.029966476,47
Thomas,Barron,Sprint,1.946587287,32
Angela,Klein,Sprint,3.962069427,32
Marie,Hill,Verizon,4.003366675,68
Miranda,Marshall,AT&T,2.58306703,68
Todd,Russell,Verizon,2.001046706,93
Christian,Parker,Verizon,4.22019436,75
Krista,Davidson,T-Mobile,3.956820681,23
Alejandro,Moss,Sprint,5.239825648,58
Kenneth,Stevens,AT&T,4.942420985,26
Ian,Barber,T-Mobile,1.687656206,86
Margaret,Estrada,Sprint,4.793667446,51
Steven,Jones,Verizon,1.810769955,30
Luis,Oliver,AT&T,5.161610261,35
Douglas,Bowman,Sprint,4.719108469,41
Deanna,Mitchell,Verizon,3.41816165,86
Emma,Maxwell,T-Mobile,3.535021317,39
Roger,Patterson,AT&T,0.690443348,29
Walter,Brown,Sprint,0.624144697,84
Corey,Steele,T-Mobile,2.56858132,91
Anthony,Carlson,Verizon,4.889509645,37
Alexander,Barker,Verizon,2.816466458,81
Mary,Fitzgerald,Sprint,1.657653967,86
Austin,Soto,Verizon,4.391453321,91
Brandon,Lewis,AT&T,1.603191154,74
Leah,Ramirez,Sprint,4.691404237,80
Elizabeth,Williams,T-Mobile,2.637358493,90
Rodney,Giles,Sprint,2.480863013,90
Peter,Hill,Sprint,1.899817433,29
Paul,Montgomery,T-Mobile,4.627875924,52
Brandi,Bell,Verizon,1.42971855,61
Diane,Barnes,T-Mobile,1.134030963,62
Eric,Neal,AT&T,4.011912036,52
Katie,Walker,Verizon,4.386102561,26
Samantha,Johnson,Sprint,0.702930277,38
Marissa,Weaver,Verizon,4.201958743,97
Thomas,Kramer,Verizon,4.401384157,22
Valerie,Lee,AT&T,3.417611751,67
Brooke,Miller,Verizon,2.633595279,83
Jerry,Austin,Verizon,1.647363113,95
Michael,Miles,Verizon,2.355314263,98
Margaret,Hill,Sprint,3.445480998,52
Alexander,Wade,Verizon,0.705973354,24
Thomas,Harris,T-Mobile,3.539506928,33
Jeremy,Anderson,Verizon,1.500749569,22
Jennifer,Phillips,AT&T,2.437185771,39
Rhonda,Banks,Verizon,2.820311188,67
Dana,Jordan,Verizon,5.302863368,39
Dawn,Brown,Sprint,3.232057322,46
Amy,Armstrong,T-Mobile,2.032399507,70
Sara,Jones,Verizon,0.726537183,34
John,Willis,T-Mobile,3.817639763,74
Ashley,Browning,AT&T,2.905142102,70
David,Barrett,Sprint,3.787833057,97
Justin,Parker,T-Mobile,3.076545555,66
Andrew,Carroll,Sprint,4.836468749,76
Erica,Oneill,Verizon,5.274636072,82
Nicole,Curry,AT&T,1.048358358,89
Gina,Smith,Sprint,3.85994718,28
Eric,Zimmerman,Verizon,0.694764459,70
Hannah,Brown,T-Mobile,2.678956406,23
Lisa,Mitchell,AT&T,3.150911509,57
Sheri,Conner,AT&T,3.711136698,33
Paula,Cohen,T-Mobile,2.662673106,93
John,Hernandez,T-Mobile,4.462645902,22
James,Kirby,AT&T,2.36354123,68
Jay,Jr.,Sprint,1.974275223,55
James,Anderson,AT&T,1.532090264,63
Mrs.,Murray,T-Mobile,4.050639123,36
Brian,Pratt,Sprint,0.924537545,89
Juan,Henderson,Verizon,2.71340196,41
Stephanie,Smith,AT&T,2.06138956,98
Alexandra,Sanders,T-Mobile,1.712861611,18
Troy,Decker,Verizon,1.210615702,93
Mrs.,Sosa,AT&T,1.622360593,60
Christopher,Lee,AT&T,2.841559667,53
Lisa,Aguilar,Sprint,2.731863109,30
Kaitlyn,Clay,T-Mobile,1.743121612,37
Krista,Garza,Verizon,3.862476546,88
Drew,Washington,AT&T,2.543994937,34
Samantha,Fisher,Sprint,2.138924705,69
James,Foster,Verizon,4.050118379,55
Jon,Macdonald,Verizon,3.300775674,95
Kelly,Wallace,AT&T,4.731192032,100
Philip,Lin,Verizon,2.486266827,23
Erin,Harris,AT&T,4.740153919,27
Veronica,Campbell,Sprint,3.970885911,53
David,Webb,Sprint,5.224791082,98
Brianna,Thompson,Verizon,5.169215455,48
Cory,Rodriguez,AT&T,0.720025455,67
Ryan,Malone,T-Mobile,0.688043505,82
Tammy,Mcgee,Sprint,3.721820407,29
Marisa,Brooks,AT&T,2.778596358,97
Kevin,Randall,AT&T,4.224100982,64
Michael,Evans,AT&T,0.494110147,24
Jessica,Castro,Verizon,4.267025316,85
Jesse,Knapp,T-Mobile,0.858444311,72
Kristi,Neal,Verizon,1.741751471,33
Mitchell,Garcia,Sprint,4.968146145,34
Anne,Sanders,Verizon,1.20094566,84
Stacey,DVM,AT&T,2.462323289,92
Cassidy,Wood,Verizon,0.772810552,48
Angela,Pierce,AT&T,4.922897922,56
James,Villarreal,T-Mobile,3.478367539,26
Derek,Collins,Verizon,4.436454622,91
Heather,Garcia,Verizon,2.849477345,34
Samantha,Dunn,Verizon,1.898332957,27
Sean,Long,AT&T,0.923999375,77
Diana,Chavez,AT&T,1.594811839,40
Jerry,Wallace,Verizon,3.341022694,41
Karen,White,Verizon,3.669611847,62
Sarah,Cummings,T-Mobile,1.17908994,38
Joseph,Atkins,T-Mobile,1.438248721,53
Alexis,Sosa,Sprint,1.609755593,90
Scott,Watkins,T-Mobile,2.102936153,84
Kelly,Duncan,T-Mobile,1.04804982,81
Teresa,Gonzalez,T-Mobile,0.887890767,38
Kimberly,Smith,AT&T,1.180256107,29
Jason,Bennett,T-Mobile,4.677572996,71
Daniel,Mathis,T-Mobile,1.203588341,39
Michael,Wright,Verizon,4.871494135,43
Christopher,Johnson,AT&T,2.446949514,46
Jared,Wilson,Sprint,3.312630734,60
Zachary,Levine,Sprint,0.696146131,62
Shelia,Oconnor,T-Mobile,3.425438685,33
Lauren,Wood,Sprint,1.532024576,65
Scott,Day,Sprint,0.98459825,75
Karen,Lewis,Sprint,5.314977409,54
Anthony,Gomez,T-Mobile,3.158445986,71
Christine,Daugherty,Sprint,1.547196913,37
Jill,Horton,T-Mobile,2.470135155,99
Erin,George,Verizon,2.350599774,41
Kathy,DVM,Verizon,4.333917041,96
Carrie,Boyer,Sprint,3.376355505,98
Richard,Smith,Verizon,0.22107723,70
Mrs.,MD,T-Mobile,1.351284132,76
Mrs.,DVM,Verizon,2.55363088,88
Steven,Haynes,Sprint,2.842198638,96
Christopher,Thompson,T-Mobile,2.584482572,85
Cindy,Chapman,AT&T,3.796215133,26
Lisa,Pope,T-Mobile,3.882486635,92
Charles,Garcia,Verizon,2.128893851,43
Kathleen,Rubio,AT&T,4.833510145,68
Leslie,Strickland,T-Mobile,0.473712327,80
John,Shaffer,AT&T,3.79560685,22
James,Lee,AT&T,4.930606374,89
James,Estrada,AT&T,3.605199168,68
James,Powers,T-Mobile,2.573587182,43
Melissa,Holland,Verizon,1.461829935,99
Theresa,Powell,T-Mobile,4.213048345,60
Jenny,Christensen,Verizon,2.51304289,57
Elizabeth,Adams,T-Mobile,3.761373343,97
Mrs.,Taylor,T-Mobile,1.505785738,56
Heidi,Nicholson,T-Mobile,0.912401229,96
Ricky,Medina,Verizon,2.104548408,53
Jennifer,Dunn,T-Mobile,1.976090236,41
Maureen,Scott,AT&T,4.344459504,55
Emily,Jordan,T-Mobile,4.479219988,100
Beth,Gray,AT&T,3.192282518,62
Melinda,Adams,Sprint,0.168143375,82
Billy,Richardson,Sprint,1.404633686,70
Sheryl,Hall,Verizon,3.369146219,80
Justin,Gonzalez,Verizon,0.790360485,80
Brian,Morgan,Sprint,3.963216421,59
Rebecca,Cantrell,T-Mobile,0.679056594,94
Ana,Alvarez,T-Mobile,4.236782278,26
Kenneth,Vaughn,T-Mobile,4.514296866,29
Michael,Robinson,Sprint,3.222598477,86
Todd,Andrews,AT&T,4.696665725,100
Anthony,Howard,Verizon,4.71884382,35
Tina,Garcia,AT&T,4.110021654,49
Sergio,Henderson,Sprint,2.875190978,71
Miss,Pollard,AT&T,1.717255723,67
Brent,French,T-Mobile,4.453101519,66
Kayla,Ramos,T-Mobile,3.408876856,18
Donna,Coleman,AT&T,4.836753353,47
Lisa,Roberts,Sprint,3.65353945,26
Shawn,Davis,AT&T,1.590158116,97
Justin,Allen,T-Mobile,5.647632641,75
Veronica,Joseph,T-Mobile,1.830432638,67
Andrew,Griffith,Sprint,4.95809186,89
Morgan,Morris,AT&T,1.672905656,38
Mark,Bailey,T-Mobile,2.270143252,75
Jennifer,Cook,T-Mobile,2.590545808,64
Hannah,Olson,AT&T,4.549663845,42
Walter,Williams,AT&T,4.771548996,56
Tamara,Fernandez,Verizon,4.68915894,30
Michael,Rosales,Sprint,2.287406567,93
Curtis,Peterson,Sprint,0.923756984,82
Candice,Johnson,AT&T,3.674877693,85
Nicholas,Weeks,Sprint,2.173414753,42
Richard,Williams,T-Mobile,4.502813631,71
Jared,Fox,AT&T,4.552466863,56
Erin,Murphy,AT&T,2.418000129,50
Meghan,Nolan,AT&T,4.19354926,67
Susan,Barr,Verizon,4.507347025,77
Valerie,Webster,Sprint,5.454519561,61
Barbara,Pearson,Verizon,3.461340494,34
Diane,Patel,T-Mobile,3.974878199,85
Mr.,Jr.,Sprint,2.93478816,39
Rachel,Nelson,Verizon,1.093909293,80
Charles,Ortiz,AT&T,1.458132589,19
Pamela,Crawford,Verizon,1.492909059,69
Roger,Salazar,AT&T,1.130991203,52
April,Durham,Verizon,0.966817357,18
Maria,Mercer,Verizon,4.940091791,52
Terry,Shepard,Verizon,3.471058351,46
Sean,Gonzalez,AT&T,2.245769701,97
Dakota,Lewis,Verizon,2.897643455,46
Christina,Walker,Sprint,2.915222166,40
Misty,Norton,Sprint,1.239301181,40
Henry,Sanders,Sprint,1.735308134,83
Angela,Sims,AT&T,4.316158627,29
Kristen,Ruiz,AT&T,3.974810769,34
Hannah,Santana,Sprint,3.222235467,67
Jordan,Fisher,Sprint,2.898005884,36
Mr.,Jimenez,Sprint,1.804314833,24
Mandy,DVM,T-Mobile,2.864556783,66
Jeffrey,Reid,Sprint,3.762375317,28
Sheryl,Powell,Verizon,3.667927826,83
Victor,Macdonald,T-Mobile,1.169687218,83
Tracy,Williams,T-Mobile,4.848259995,63
Tracy,Williams,AT&T,2.272089301,22
Michael,White,Verizon,3.055354965,59
Angela,Nelson,AT&T,3.459383092,59
Daniel,Thomas,AT&T,2.94878507,62
Allison,Macias,Verizon,3.014927352,55
Tiffany,Miller,AT&T,1.126405645,29
Sara,Hart,Verizon,3.111690331,34
Laura,Leach,Verizon,1.961622147,100
Adam,Powers,AT&T,0.517370999,55
Joshua,Pitts,Sprint,1.755014604,100
Chelsea,Hahn,AT&T,3.354112576,95
Matthew,Hernandez,T-Mobile,1.157946367,92
William,Garza,AT&T,1.767735799,43
Kevin,Conner,Verizon,2.922367347,68
Christina,Taylor,T-Mobile,5.322106567,87
Brandy,Romero,Verizon,4.298250133,68
Catherine,Johnson,Sprint,5.151908226,59
Amy,Parker,Sprint,3.405544818,100
Zachary,Gardner,T-Mobile,2.288292832,41
Marie,Tran,Sprint,4.234476594,36
Henry,Lopez,Sprint,2.248130239,60
Robert,Larson,AT&T,1.179987978,75
Gary,Vincent,AT&T,2.308418985,97
Shawn,Heath,Sprint,2.462835429,90
Patricia,Sparks,Sprint,3.580655365,69
Leah,Henderson,AT&T,2.78414388,94
Derrick,Hill,Sprint,0.758018876,31
Kevin,Kim,Sprint,5.137379581,31
Jeffrey,Yang,Verizon,3.729450973,70
Amanda,Garcia,Sprint,2.885045359,27
Jared,Bryant,T-Mobile,5.46395627,65
Adam,Griffith,Verizon,1.203750428,54
Mary,Chen,T-Mobile,4.234111468,40
Alice,Reyes,Sprint,1.996621057,96
Erica,Morrison,AT&T,4.314043233,44
Jacob,Gonzalez,Verizon,4.657863326,86
James,Hogan,AT&T,3.086170184,34
Rebecca,Fleming,Verizon,0.47161135,96
Megan,Weaver,AT&T,0.460448825,32
Alicia,Mendoza,Verizon,2.280910701,69
Sarah,Wilson,Verizon,4.060676518,59
Mrs.,Ramos,T-Mobile,2.3379835,62
Colleen,Nolan,AT&T,2.067971723,51
Michael,Hanna,T-Mobile,4.505548949,20
Kelly,Gonzalez,T-Mobile,1.323842355,50
Dustin,Wolfe,AT&T,4.812340273,59
Carl,Davis,Verizon,2.216835147,49
Amanda,Edwards,T-Mobile,0.529661872,76
Laura,Lawson,AT&T,0.709023824,23
Alicia,Cline,Verizon,4.716853252,51
Tonya,Miller,T-Mobile,3.088983678,83
Tiffany,Johnson,T-Mobile,2.239182426,38
Randy,Wilson,T-Mobile,2.870891093,19
Roger,MD,Verizon,4.027533905,78
Kelly,Kelly,T-Mobile,1.608277125,95
Katherine,Johnson,Verizon,3.746911768,89
Olivia,Thomas,Sprint,1.944364542,63
Joseph,Kelly,T-Mobile,0.665329655,38
Melissa,Knight,Sprint,3.16882875,51
Cathy,Shaw,AT&T,1.429682497,90
Katie,Jones,T-Mobile,5.345408925,94
James,Johnson,AT&T,0.499512152,23
Mrs.,Garner,AT&T,4.320973529,93
Gary,Jackson,AT&T,1.931222884,46
Alexander,Mckenzie,Sprint,4.199133477,85
Cynthia,Fowler,Verizon,1.067503433,70
William,Hardy,Sprint,4.832022713,49
Thomas,Spears,Sprint,0.579484522,76
Cory,Edwards,AT&T,4.303394409,56
David,Mathis,T-Mobile,3.396313642,29
Matthew,Walters,Verizon,2.284936878,45
Courtney,Johnson,AT&T,1.425293065,48
Cathy,Potts,Verizon,4.232088518,77
Jason,Campbell,Sprint,1.37577338,36
Rachel,Brown,Verizon,4.105971155,75
Evan,Williams,Verizon,2.400147154,18
Joyce,White,T-Mobile,5.660639307,52
Kaitlyn,Reyes,AT&T,3.742372362,54
Amy,Tucker,Verizon,1.235003437,35
Tracy,DDS,Verizon,2.557836911,52
Michael,Houston,Sprint,0.732172596,89
Evan,Ingram,Sprint,1.802564595,51
Bryan,Martin,Verizon,2.204548793,63
Sean,Mitchell,AT&T,4.257583741,19
Abigail,Fleming,Verizon,4.769062908,54
Melissa,Gomez,Verizon,0.454297566,44
Jaclyn,DDS,T-Mobile,2.848916342,59
Melanie,Hodges,AT&T,1.408286514,73
Jonathan,Morgan,T-Mobile,1.780226736,18
Karen,Russell,AT&T,1.034888934,60
Lauren,Welch,AT&T,3.846278491,32
Benjamin,Watson,AT&T,5.507340086,71
Lisa,Scott,T-Mobile,1.671770324,19
Lindsay,Green,T-Mobile,2.549367322,72
Virginia,Livingston,T-Mobile,1.514816258,20
Edward,Harrison,Sprint,5.451267839,85
Isaac,Anderson,T-Mobile,0.308288943,23
Andrew,Wagner,Sprint,3.417249148,65
Kristen,Fox,Sprint,4.389513585,39
Matthew,Burns,Sprint,1.391570893,26
William,Rodriguez,Verizon,3.461602883,96
Richard,Gonzalez,Verizon,0.88899081,39
James,Le,Verizon,4.349677656,18
Melissa,Martinez,Sprint,1.458980902,45
Mary,Castro,Sprint,5.471779517,91
Michael,Fernandez,AT&T,4.987788245,66
Frank,Anderson,Sprint,3.731898564,24
Michael,Johnson,Verizon,3.365125278,99
Natalie,Smith,Sprint,4.688211015,19
Joseph,Holden,Sprint,1.51812012,69
Jesus,Johnson,AT&T,2.373943197,82
Philip,Taylor,Sprint,0.284005553,30
Mary,Young,T-Mobile,4.137068247,33
Harold,Anderson,AT&T,4.339636896,94
Tanya,Nunez,Sprint,4.790628315,83
Mrs.,DDS,Sprint,4.162296169,52
Emma,Pearson,AT&T,3.815747168,87
David,Perez,Sprint,4.895917646,98
Cheryl,Vaughn,Verizon,4.708796042,91
Kimberly,Shepherd,T-Mobile,2.892404432,87
Michael,Perez,T-Mobile,1.128913728,60
Scott,Russell,Verizon,2.744365629,40
Erik,Chen,Sprint,2.813825759,82
Mark,Miller,Sprint,3.580308846,62
Alicia,White,T-Mobile,5.294152318,22
Debra,Cole,Sprint,4.747013662,34
John,Armstrong,T-Mobile,2.865613659,90
Lisa,Gray,T-Mobile,1.010947418,68
Jessica,Gonzalez,Verizon,1.932317431,36
Ronald,Cervantes,T-Mobile,1.004761059,68
Mary,Rowe,Sprint,2.087843272,18
Jodi,Johnson,Sprint,4.466005372,64
Caitlin,Cooper,AT&T,2.570576939,87
Anthony,Herman,Sprint,2.9087337,95
Michael,Lopez,AT&T,1.351074696,90
Monica,Davis,T-Mobile,2.783135768,91
Jared,Munoz,Sprint,4.497596795,70
Rodney,Vega,Verizon,4.418360129,92
Jamie,Johnson,Verizon,1.370406657,98
Joel,Chandler,Verizon,4.426074286,18
Christina,Allen,T-Mobile,2.070431654,80
Timothy,Davis,T-Mobile,3.994387221,22
Mr.,Howard,AT&T,1.247787785,44
Michael,Ward,Verizon,4.187677045,37
Christopher,Mitchell,AT&T,1.165476795,41
Sarah,Hicks,AT&T,3.312319588,37
Carla,Dunn,Sprint,3.810475401,63
Stephanie,Cox,Sprint,1.880712135,56
David,Johnson,Verizon,4.978155093,19
John,Moore,T-Mobile,0.587096172,43
Joshua,Cortez,Sprint,5.271843676,99
Melanie,Nelson,T-Mobile,2.668431931,44
Victor,Jones,AT&T,3.620310441,35
Lisa,Foster,AT&T,3.324072213,33
Debra,Miller,AT&T,1.763804795,80
Jesse,Gates,AT&T,1.67933797,52
Janet,Harrison,Verizon,3.284590687,82
Luis,Anderson,AT&T,4.369840335,27
Ralph,Hoffman,Sprint,4.708389517,49
Holly,Alvarez,AT&T,0.215766607,82
Julia,Le,T-Mobile,2.123974851,45
Robert,Rhodes,Sprint,3.363403314,60
Kelsey,Gomez,T-Mobile,3.186458499,59
Ryan,Nguyen,T-Mobile,5.242911562,20
Thomas,Shaw,Verizon,0.50169198,72
Kayla,Young,Verizon,2.892831365,78
Julie,Maddox,T-Mobile,3.765352677,90
Jason,Hernandez,T-Mobile,1.526333596,31
Robert,Hunt,AT&T,3.960919501,98
Katherine,Davis,Sprint,0.868044074,95
Stacy,Levine,AT&T,3.174657709,84
Cynthia,French,Verizon,3.986285178,70
Katherine,Cross,Verizon,1.652837435,77
Kimberly,Blake,AT&T,1.125059608,28
Susan,Fields,Sprint,5.004122737,92
Victor,Kim,T-Mobile,4.597540773,89
Kathleen,Griffin,AT&T,4.996228336,80
Melissa,Thomas,Verizon,5.514746502,96
Beth,Brown,Sprint,1.316541681,84
Monica,Morris,Verizon,1.661595302,39
Nicole,Harris,Sprint,0.59809119,38
Stephen,Miller,Sprint,4.707874447,65
Michael,Wall,Sprint,4.662536659,50
Amanda,Crawford,AT&T,3.586226795,90
Grace,Brown,AT&T,5.321451158,46
Christopher,Long,AT&T,3.616765056,28
Sarah,Thomas,Sprint,1.581321162,97
Joseph,Lewis,Sprint,0.995630132,61
Jacob,Wilkins,Verizon,0.95978372,89
Jessica,Peterson,T-Mobile,2.288064232,94
Melissa,Johnson,AT&T,2.436996876,43
Todd,Fuller,Sprint,4.451535316,95
Pamela,Pacheco,Verizon,1.143808604,31
Nicole,Gonzalez,Verizon,3.83681542,65
Cynthia,Rodriguez,Verizon,2.937208819,74
Mark,Garza,AT&T,5.158912266,53
Sonya,Ford,AT&T,4.015881979,81
Thomas,Mccarty,T-Mobile,4.827339638,67
Sheila,Wright,Verizon,1.864070981,33
Cheryl,Hinton,AT&T,1.396755411,90
Chris,Miller,Verizon,3.198999633,54
Jonathan,Moore,Sprint,0.703477288,83
Raymond,Mendez,Verizon,2.635632015,54
Jose,Lewis,T-Mobile,1.905330931,86
Joseph,Vega,AT&T,2.744223894,70
Cody,Davila,Sprint,5.445035463,50
Nicholas,Robinson,AT&T,2.21470511,92
Erin,Maynard,Sprint,5.722815719,50
John,Massey,Verizon,1.711408977,39
Tracey,Krause,Verizon,1.404972843,60
Ashlee,Brock,T-Mobile,3.278034412,18
Alexander,Kelly,T-Mobile,4.215202888,19
Kimberly,Gordon,Sprint,3.690949783,61
Tamara,Butler,T-Mobile,3.572685952,99
Leonard,Hubbard,T-Mobile,1.81884821,81
Robert,Johnson,T-Mobile,0.387944199,100
Erica,Chapman,T-Mobile,0.99259606,48
Norman,Gibson,Verizon,2.342837496,59
Maria,Jones,T-Mobile,5.717752595,86
Alex,Smith,Verizon,4.676634852,84
Andrea,Mora,Verizon,1.556785075,56
Heather,Peterson,AT&T,3.681993657,53
James,Jacobs,Verizon,3.760769061,98
Michael,Anderson,Verizon,0.581600327,31
Caleb,Gonzalez,T-Mobile,2.70458906,50
Christopher,Turner,Verizon,2.681944033,75
Frank,Mercado,Sprint,4.06492565,95
Mark,Johnson,T-Mobile,1.686589692,75
Christopher,Orr,T-Mobile,4.855726318,48
Stephen,Wilson,T-Mobile,2.429054631,33
Albert,MD,AT&T,1.515467694,90
John,Gray,T-Mobile,2.395347783,78
Marie,Woods,Verizon,4.311010785,100
Shane,Dean,Sprint,3.546126408,80
Brian,Robles,T-Mobile,4.585534202,28
Jennifer,Johnson,T-Mobile,1.921196237,21
Heather,Hunt,Sprint,2.576135775,96
Mr.,Schroeder,T-Mobile,2.166387383,19
Jill,Davis,AT&T,1.844850962,63
Jacob,Ward,Verizon,3.412455546,65
John,Neal,Sprint,2.177861587,33
Cheryl,Duarte,Sprint,2.044620293,30
John,King,AT&T,1.868353094,29
Andrew,Wall,Verizon,2.782625017,36
Ryan,Newman,AT&T,4.166428352,36
Jonathan,Good,Verizon,5.062967735,23
Brittany,Vaughn,AT&T,4.89165636,52
Justin,Valdez,T-Mobile,3.991246223,84
Rhonda,Brown,AT&T,2.360752437,35
Madeline,Bailey,Sprint,4.377554242,89
Mark,Myers,Sprint,1.204634947,76
Michelle,Rogers,Sprint,4.779581093,98
Colleen,Castro,AT&T,4.232323977,77
Wesley,Smith,Sprint,4.056088718,34
Wesley,Pearson,Sprint,1.413748188,64
Jenna,Turner,T-Mobile,5.568671508,88
Jeffrey,Diaz,T-Mobile,4.123808613,77
Robert,Fox,Verizon,3.67424429,18
Cathy,Hester,Verizon,1.150819177,48
Erin,White,Verizon,2.907036935,45
Austin,III,AT&T,0.825581031,98
Scott,Shaw,Verizon,1.950703295,69
Hannah,Hensley,AT&T,3.131974898,29
Nicole,Johnson,AT&T,4.870325651,29
Catherine,Hill,Verizon,1.7327163,62
Regina,Bradshaw,Verizon,3.662514719,39
Michael,Jones,AT&T,1.789268287,83
Christopher,Brown,T-Mobile,2.418113516,76
Christopher,Martinez,Sprint,4.988142847,20
Maurice,Hensley,Sprint,4.577361303,32
Nathaniel,Clark,Sprint,3.243864696,35
Erica,Lynch,T-Mobile,1.399402178,86
Alexis,Shannon,AT&T,2.37649614,43
Matthew,Sullivan,Verizon,1.44798055,33
Ashley,Smith,AT&T,2.57767034,62
Hailey,Vasquez,AT&T,1.69213331,46
Susan,Pearson,Verizon,4.209972447,49
Brian,Lee,T-Mobile,0.599330797,94
Donald,Grimes,Sprint,1.04555418,68
Misty,Lang,Sprint,4.113521845,71
Susan,Choi,AT&T,5.19010195,62
Jennifer,White,T-Mobile,5.11719518,89
Jennifer,Sharp,Sprint,4.482694913,69
Robert,Paul,T-Mobile,2.003398393,43
Nicholas,Mcguire,Verizon,2.325962282,54
Hector,Burke,AT&T,4.493317764,92
Kimberly,Walsh,AT&T,5.1124978,82
Matthew,Alvarez,T-Mobile,3.757525941,49
Dr.,Bennett,Sprint,1.723831985,87
Gregory,Obrien,T-Mobile,1.486605292,28
Kim,Dickson,Verizon,4.350095286,89
Briana,Crawford,Sprint,1.336149141,35
Robin,Parrish,Sprint,3.852616894,65
Jason,Anderson,T-Mobile,5.100470569,76
Carol,Young,Verizon,3.848936834,45
Heather,Price,Sprint,1.825897334,84
Philip,Alvarez,AT&T,1.508550887,68
Mario,Henry,Verizon,1.221912554,31
Justin,Wilcox,Sprint,3.764226576,66
Daniel,Powell,T-Mobile,3.029150137,88
Isabel,Escobar,Sprint,1.998624653,54
Amy,Pierce,AT&T,1.492071589,58
Jeff,Robinson,Verizon,0.728914348,73
Elizabeth,Roberson,Sprint,5.167729785,94
Sarah,Sullivan,AT&T,4.925810459,39
Valerie,Campos,Sprint,2.782646445,84
Anthony,Johnson,Sprint,4.865578897,91
Kyle,Gay,Verizon,4.000558549,92
Kelly,Hinton,T-Mobile,3.754159988,96
