First Name,Last Name,Upstream Data (MB),Downstream Data (MB),App Name,Timestamp
Jamie,Richards,64.41,75.36,YouTube,2024-04-30 23:24:07
Natalie,Turner,82.16,357.75,Snapchat,2024-02-06 20:41:28
Patrick,Barnett,52.04,40.41,Instagram,2023-12-24 13:02:18
Dennis,Carlson,75.94,486.57,Facebook,2024-04-08 17:54:39
Laura,Mata,56.95,87.37,Snapchat,2024-03-01 19:20:04
Stephanie,Bolton,0.43,279.94,Instagram,2023-09-27 09:07:55
Mallory,Simmons,79.16,228.03,Twitter,2024-05-10 23:17:25
Rachel,Williams,60.78,443.33,YouTube,2024-05-14 04:58:30
Shannon,Franklin,96.08,487.99,WhatsApp,2023-11-16 21:34:25
Annette,Fritz,22.21,231.58,Facebook,2024-01-29 05:44:35
Patrick,Holt,95.08,465.23,TikTok,2023-11-24 01:13:46
Erin,Walters,45.34,234.59,TikTok,2023-09-20 11:46:22
Joseph,Thompson,72.61,159.83,TikTok,2023-12-06 04:42:09
Elizabeth,Ruiz,93.29,34.19,WhatsApp,2024-05-02 17:19:20
Jeremy,Burton,42.32,177.09,Twitter,2024-02-11 00:52:43
Michelle,Sharp,52.5,301.05,Snapchat,2024-05-15 09:37:10
William,Barron,44.48,129.27,YouTube,2024-05-16 22:54:34
James,Ruiz,13.15,468.59,Twitter,2024-01-17 20:53:39
Christopher,Williams,52.55,117.98,Twitter,2023-07-24 07:50:43
Jerome,Mitchell,87.58,228.56,WhatsApp,2023-08-19 12:58:01
John,Kent,29.68,478.45,Facebook,2024-04-20 01:16:27
Alicia,White,82.36,61.47,Snapchat,2023-09-01 22:45:35
Kevin,Butler,81.13,137.14,TikTok,2024-03-18 06:45:47
Jeremy,Potter,23.06,362.81,TikTok,2024-02-15 11:34:28
Michael,Elliott,63.45,59.33,YouTube,2023-12-29 19:24:57
James,Gutierrez,41.77,217.21,WhatsApp,2024-05-22 15:32:05
Jacqueline,Ortega,55.38,464.65,Instagram,2023-10-24 13:20:18
Nathan,Watson,69.03,172.02,Instagram,2023-10-31 20:59:35
Alison,Hubbard,9.04,121.52,WhatsApp,2023-10-22 03:45:31
Monique,Espinoza,54.05,331.92,Instagram,2024-02-17 10:28:33
Jesse,Johnson,76.93,25.77,Twitter,2023-09-21 20:20:58
Paul,Ware,46.76,202.39,Facebook,2023-10-22 22:36:00
Melissa,Joseph,59.28,304.57,WhatsApp,2024-05-10 03:27:33
Richard,Weber,71.47,328.14,YouTube,2023-06-25 20:31:33
Jason,Mullins,0.32,378.72,Facebook,2024-01-23 05:45:10
Thomas,Walker,37.17,266.69,Facebook,2023-11-06 23:38:52
Heather,Porter,52.87,126.18,YouTube,2023-09-04 08:43:39
Scott,Wells,36.6,186.9,Facebook,2023-09-23 16:43:37
Michael,Barron,80.03,234.22,Twitter,2024-05-20 07:42:57
Brittney,Young,77.81,450.71,Snapchat,2023-06-07 16:07:39
Paul,Barnes,38.57,476.8,Instagram,2023-06-07 08:25:12
Lindsey,Maxwell,94.21,10.38,WhatsApp,2023-10-16 20:05:37
Matthew,Craig,27.64,407.21,Instagram,2024-05-13 13:23:45
Jacob,Underwood,43.32,466.79,WhatsApp,2024-02-12 01:31:41
Brenda,Bryant,96.76,125.65,Facebook,2023-10-27 18:39:21
Thomas,Myers,0.98,260.47,Instagram,2024-01-20 09:09:46
Marc,Carter,9.87,388.52,TikTok,2024-02-23 09:29:22
Amber,Sawyer,99.15,233.0,Facebook,2024-04-09 23:54:07
Lisa,Williams,83.75,225.47,TikTok,2023-07-05 05:14:10
James,Graham,32.73,324.53,YouTube,2023-11-29 19:02:53
John,Moore,6.78,3.4,TikTok,2024-02-28 19:13:30
Mitchell,Lopez,60.84,344.7,Instagram,2023-07-15 17:49:58
Chad,Williams,96.22,434.24,Instagram,2023-09-11 16:03:19
Carlos,Weaver,81.96,411.89,YouTube,2024-04-13 23:11:00
Jonathon,Holt,67.51,95.67,Facebook,2023-11-27 16:50:30
Michael,Henson,76.91,46.59,WhatsApp,2024-05-21 09:42:02
April,Stewart,18.12,151.77,Instagram,2024-05-05 09:37:22
Julie,Perez,64.29,449.19,TikTok,2023-06-26 01:32:35
Connie,Barajas,12.64,152.57,Instagram,2024-05-03 23:00:03
Eric,Williams,63.6,470.87,Instagram,2024-05-05 07:57:49
Gabrielle,Thompson,9.34,213.47,Facebook,2023-09-29 22:58:55
Jeremy,Bartlett,21.25,59.71,Instagram,2023-08-09 18:03:25
Caleb,Davis,15.16,89.74,Facebook,2023-08-09 13:48:49
Robert,Leonard,33.92,165.84,Snapchat,2024-03-01 18:57:22
Larry,Diaz,24.17,258.46,WhatsApp,2023-12-30 12:03:24
Melissa,Nelson,32.48,496.98,TikTok,2023-11-02 10:02:32
Margaret,Lewis,79.42,223.64,Snapchat,2023-07-24 04:07:02
Amanda,Haas,63.46,273.28,TikTok,2024-02-10 09:56:19
Robert,Gonzalez,52.92,408.4,TikTok,2023-12-08 16:05:11
Teresa,Smith,79.96,472.18,Facebook,2023-07-16 07:24:20
Maria,Burns,43.56,477.0,WhatsApp,2023-06-26 21:18:22
Heidi,Lewis,41.41,19.41,YouTube,2023-09-28 20:23:02
Michael,Robertson,39.47,20.84,YouTube,2024-05-26 21:42:18
Patricia,Johnson,14.07,307.96,Instagram,2023-10-17 06:01:34
Jason,Zavala,27.46,220.58,Snapchat,2023-10-19 15:08:02
Clifford,Ramos,15.9,327.18,Twitter,2024-04-11 07:23:05
Tanner,Reyes,46.17,419.2,Facebook,2023-11-28 12:39:11
Melissa,Morton,96.29,73.41,Instagram,2023-08-06 05:19:18
Matthew,Rhodes,97.81,237.32,TikTok,2023-07-23 05:21:59
Kelly,Santiago,27.33,327.9,Snapchat,2024-01-22 20:45:34
David,Jacobson,47.0,82.35,Facebook,2024-05-10 19:29:31
William,Thomas,5.45,310.5,TikTok,2023-07-29 20:47:24
Raymond,Rubio,42.51,321.58,Instagram,2023-10-21 08:00:21
Daniel,Webster,31.72,310.06,YouTube,2024-05-14 22:53:54
Debbie,Fletcher,81.9,272.92,Twitter,2023-08-09 14:29:19
Matthew,Oconnor,68.18,36.82,WhatsApp,2023-06-09 08:52:27
Stephanie,Stevens,47.91,204.95,Twitter,2023-07-30 10:26:25
James,Franklin,44.71,105.37,Snapchat,2024-04-29 21:59:42
Cynthia,Kim,24.64,201.19,Facebook,2023-11-06 00:26:45
Michael,Marshall,77.32,234.27,Instagram,2024-01-29 03:30:17
Matthew,Ward,78.28,464.91,Twitter,2023-10-27 07:10:51
Lori,Hernandez,77.25,429.74,Twitter,2024-05-11 20:03:59
Connie,Williams,21.93,425.32,Instagram,2023-09-11 17:58:17
Lynn,Mays,88.52,487.83,YouTube,2024-03-24 16:53:13
Brandi,Baker,34.59,77.21,Facebook,2023-06-09 06:54:13
Jennifer,Garrett,89.73,352.78,YouTube,2023-11-23 09:58:49
Tracy,Combs,76.8,86.95,WhatsApp,2023-10-14 04:32:47
Nicole,Pacheco,18.73,312.31,YouTube,2023-10-01 01:21:26
Jason,Smith,29.16,33.42,Instagram,2024-03-01 10:08:09
Craig,Mcdaniel,17.69,372.58,Instagram,2023-10-07 14:43:32
Bernard,Jones,0.57,211.47,Instagram,2024-03-04 02:20:53
Amy,Gay,97.09,202.57,Twitter,2024-03-26 03:19:39
Mark,Fowler,38.5,117.8,Twitter,2023-11-04 07:26:49
Gail,Boyd,16.47,450.81,Facebook,2023-12-19 06:31:25
Janet,Guerrero,98.96,451.61,YouTube,2024-04-25 05:08:43
Tony,Williams,60.92,83.57,Snapchat,2023-10-13 15:24:00
Paul,Andersen,57.47,410.21,TikTok,2023-10-17 11:17:58
James,Thomas,87.29,310.35,Snapchat,2024-02-26 22:03:33
Robert,Hudson,8.73,155.43,Snapchat,2023-12-10 22:13:24
Joseph,Gonzalez,19.35,422.74,Snapchat,2023-10-21 16:24:02
Charles,Kim,3.67,493.79,Snapchat,2023-11-25 19:21:01
Melinda,Blanchard,89.73,56.92,WhatsApp,2024-05-07 01:41:57
Crystal,Williams,24.56,7.11,Twitter,2023-09-14 05:39:29
Brandon,Williams,23.36,470.2,Snapchat,2023-10-20 00:52:11
Leslie,Burch,20.8,190.2,Twitter,2023-10-31 11:05:31
Martin,Kim,37.07,429.69,Instagram,2023-07-09 21:56:24
Barbara,Gonzalez,25.74,104.18,Snapchat,2023-11-06 16:46:04
Terri,Garcia,44.7,21.07,Facebook,2023-09-07 01:12:32
Christopher,Cain,91.65,112.09,WhatsApp,2024-05-03 19:03:20
Robert,Johnson,85.39,360.15,Snapchat,2023-10-05 20:31:02
David,Taylor,70.15,91.76,TikTok,2023-06-06 17:29:18
Susan,Petty,59.54,379.19,Facebook,2023-09-05 15:02:45
Andrew,Morgan,86.21,125.25,WhatsApp,2024-04-07 11:21:57
Marie,Hernandez,15.16,333.86,TikTok,2023-08-04 19:03:48
Taylor,Kelley,27.95,176.45,WhatsApp,2023-09-03 19:47:39
Jessica,Jackson,71.77,125.76,TikTok,2023-10-02 15:10:26
William,Harris,2.7,102.43,Snapchat,2024-03-26 20:39:13
James,Li,19.59,7.08,WhatsApp,2023-06-27 22:49:38
Derek,Stevenson,98.32,456.18,Twitter,2024-05-27 17:44:31
Laurie,Jones,99.31,476.28,Instagram,2023-06-07 04:53:23
Gregory,Kim,57.35,202.53,Twitter,2023-06-03 19:03:58
Eric,Jimenez,10.82,132.73,Facebook,2023-11-03 20:19:22
Brian,Edwards,17.98,141.03,Snapchat,2023-07-18 02:58:57
Mark,Moore,24.55,238.43,Twitter,2023-12-28 05:24:59
Amy,Paul,41.96,398.89,WhatsApp,2023-06-14 08:15:09
Theresa,Harris,16.3,427.18,YouTube,2024-02-02 20:35:28
Marcus,Williams,44.93,463.96,YouTube,2023-06-17 23:01:27
Jeffrey,Williams,27.13,218.4,Twitter,2023-11-09 12:08:22
Ethan,Buchanan,98.89,22.54,YouTube,2023-10-01 20:42:34
David,Dalton,78.37,383.32,Snapchat,2024-04-05 15:54:32
Elizabeth,Pena,28.48,300.87,Twitter,2024-05-03 23:40:58
Brendan,Sanchez,72.92,118.68,Instagram,2024-04-15 07:38:10
Shannon,Rush,32.05,301.89,Snapchat,2023-12-01 22:01:34
Eric,Chan,86.81,135.46,TikTok,2024-01-18 16:16:35
Tina,Smith,84.24,231.5,Instagram,2023-10-27 08:15:43
Kevin,Gonzalez,14.6,390.04,Instagram,2023-07-26 06:07:03
Sarah,Shields,2.43,309.83,Twitter,2024-03-05 23:12:45
Sara,Smith,59.12,492.94,Snapchat,2023-08-01 12:05:50
Rodney,Fisher,46.39,200.41,Snapchat,2024-02-06 18:12:01
Laura,Jackson,36.48,308.73,YouTube,2024-05-03 16:03:05
Melvin,Kaufman,1.01,205.23,Snapchat,2023-11-28 13:24:50
Michael,Bennett,19.34,58.18,WhatsApp,2024-02-26 14:24:06
Wanda,Ayers,89.53,382.68,YouTube,2024-04-07 12:23:30
Patrick,Smith,71.68,284.63,YouTube,2023-09-16 15:02:20
Joseph,Tyler,21.94,355.04,WhatsApp,2024-03-19 01:59:55
John,Mejia,37.74,240.09,Instagram,2024-05-04 17:38:36
Diane,Luna,42.51,172.54,Facebook,2023-12-15 13:14:56
James,Haas,84.44,176.07,YouTube,2023-07-30 10:15:12
Jillian,Lopez,60.53,407.24,Snapchat,2023-12-19 18:47:15
Amanda,Moore,20.09,214.64,Facebook,2024-02-09 22:18:29
Kevin,Blackwell,54.77,462.14,WhatsApp,2023-06-03 08:51:09
Ashley,Black,1.69,26.51,Twitter,2024-05-09 04:38:19
Henry,Colon,14.97,400.1,Facebook,2023-12-21 01:51:46
Tara,Reilly,52.78,416.3,Facebook,2023-09-29 06:40:59
Tammie,Anderson,93.38,394.64,WhatsApp,2023-10-04 07:42:12
Robert,Hill,15.81,231.25,Instagram,2024-01-25 00:55:49
Robin,Nelson,12.47,101.65,Instagram,2023-12-19 23:30:27
Melissa,Luna,96.59,227.57,TikTok,2024-02-22 12:11:03
Alexander,Harrell,96.72,134.24,Facebook,2023-12-27 15:42:07
Kyle,Marshall,21.07,283.1,TikTok,2024-05-20 11:30:31
John,Moore,69.03,254.39,Snapchat,2024-05-20 08:57:37
Robert,Johnson,19.46,162.97,Snapchat,2023-11-01 14:33:40
Kayla,Peterson,90.22,65.93,YouTube,2023-06-19 01:53:34
Jared,Martin,15.49,436.07,TikTok,2024-03-08 16:32:38
Heidi,Pitts,46.96,82.56,TikTok,2023-11-28 15:43:25
Michael,Burton,16.91,192.14,Twitter,2023-07-06 04:22:41
Jonathan,Vasquez,62.44,63.67,YouTube,2023-08-03 02:15:33
Steven,Campbell,34.35,395.98,Instagram,2023-10-13 19:55:14
Joseph,Frederick,92.33,94.17,Instagram,2023-07-24 09:04:09
Kristen,Love,11.58,494.37,TikTok,2023-11-27 16:34:22
Caleb,Rollins,65.14,39.71,YouTube,2023-07-27 01:50:53
Kevin,Johnson,56.68,336.88,WhatsApp,2023-08-19 10:42:59
Brian,Waters,16.45,174.39,Facebook,2024-01-28 16:05:05
Tammy,Sutton,66.18,332.21,Instagram,2024-01-25 17:34:25
Darius,Vargas,73.85,280.69,TikTok,2024-05-07 01:27:17
Julia,Diaz,33.69,450.58,WhatsApp,2024-01-25 16:41:07
Ronald,Bryant,77.28,75.56,Instagram,2024-01-26 13:33:49
Evelyn,Mcclure,60.28,48.12,Twitter,2023-06-26 17:08:05
Scott,Mcmahon,41.66,328.46,Snapchat,2023-07-14 12:02:46
Kurt,Williams,25.36,182.51,Facebook,2023-09-05 07:34:08
James,Smith,5.42,279.21,Twitter,2023-08-25 19:42:27
Chelsea,Harrison,8.17,116.12,YouTube,2024-05-21 14:07:37
Patricia,Wells,19.92,126.1,WhatsApp,2024-04-30 04:54:41
Perry,Peterson,9.88,483.24,YouTube,2023-09-09 21:33:15
Andrew,Robbins,22.83,496.21,TikTok,2023-10-13 11:48:04
William,Anderson,31.97,290.18,YouTube,2024-02-11 02:58:07
Matthew,Golden,78.52,483.38,TikTok,2023-06-20 16:45:05
Amanda,Anderson,68.2,288.27,TikTok,2023-11-22 07:35:23
Lori,Thompson,18.97,131.72,Facebook,2023-12-15 06:22:54
Anna,Shannon,64.96,401.11,Facebook,2023-06-13 20:30:53
Brady,Myers,6.95,404.99,Instagram,2023-12-06 03:27:28
Lisa,Deleon,39.13,183.03,TikTok,2023-12-09 04:09:54
Brian,Greene,58.43,107.68,WhatsApp,2023-07-18 23:20:58
Carol,Oliver,97.64,76.02,Facebook,2024-05-19 11:04:09
Rachel,Pierce,25.12,333.64,WhatsApp,2024-05-24 01:16:08
Joseph,Taylor,3.9,25.58,WhatsApp,2024-04-04 18:23:09
Cindy,Chambers,51.42,338.04,Facebook,2023-06-02 11:02:31
Sean,Mendoza,54.74,183.99,Snapchat,2024-03-28 06:20:51
Abigail,Wright,48.27,334.96,Instagram,2023-08-25 08:38:50
Thomas,Sims,44.45,202.01,Twitter,2023-10-09 18:31:13
Roy,Rodriguez,16.64,71.14,Twitter,2024-03-26 02:30:57
Anthony,Martinez,88.89,477.56,Facebook,2023-10-17 21:23:47
Megan,Mckinney,3.75,62.38,Snapchat,2023-10-10 20:11:30
Randy,Gomez,36.87,462.02,Twitter,2024-04-17 06:07:20
Stacy,Smith,85.43,308.12,YouTube,2024-05-25 19:19:58
Felicia,Jacobs,38.7,463.47,WhatsApp,2024-02-15 12:50:29
Deborah,Brooks,21.35,463.23,Facebook,2024-03-24 07:28:09
Kathy,Sandoval,36.6,285.2,Instagram,2023-08-02 18:00:35
Amanda,Weiss,78.92,245.79,WhatsApp,2023-09-17 16:01:29
Sarah,Mccormick,77.78,200.82,Snapchat,2024-03-12 07:32:21
Christopher,Norton,57.13,123.73,YouTube,2024-02-24 23:12:24
Jeffrey,Williams,25.87,157.04,Facebook,2023-06-16 21:40:10
Chase,Martinez,59.87,116.62,TikTok,2024-02-26 10:17:22
Anne,Martin,52.0,242.65,YouTube,2024-02-08 05:58:16
Laura,Odom,6.11,129.53,TikTok,2023-07-22 19:55:10
Veronica,Marks,20.18,496.67,TikTok,2023-09-28 00:12:28
Robert,Pineda,79.28,58.47,Facebook,2023-12-22 04:38:36
Loretta,Ellis,89.66,290.8,TikTok,2024-02-23 23:32:41
Nicole,Jacobs,21.03,141.01,Snapchat,2024-01-14 14:36:51
Kevin,Thompson,22.41,21.23,TikTok,2024-04-11 03:48:26
Dalton,Woods,71.93,102.17,Twitter,2023-11-11 01:44:18
Christopher,Patton,31.92,253.84,Twitter,2023-07-01 09:28:47
Susan,Anderson,25.14,207.54,Instagram,2023-08-06 01:46:16
Philip,Garcia,43.69,201.72,Facebook,2024-04-19 18:51:54
Michelle,Smith,63.39,0.41,YouTube,2024-05-28 08:13:35
Adam,Harrison,50.83,68.12,WhatsApp,2024-04-25 15:07:54
Donna,Perez,61.69,132.12,Snapchat,2024-04-14 07:42:38
Thomas,Willis,5.55,219.48,Facebook,2023-08-07 10:02:37
Michael,Williams,13.69,88.49,TikTok,2024-01-06 23:16:02
Erin,Lowe,36.79,498.11,Snapchat,2024-02-17 18:41:11
Christopher,Little,42.26,115.87,Facebook,2024-04-22 16:37:57
Holly,Bush,45.95,466.37,WhatsApp,2024-05-15 00:10:51
John,Beltran,31.45,327.2,YouTube,2023-12-11 05:30:13
Sarah,Martin,8.18,330.4,Twitter,2024-03-23 07:00:43
Brandon,Patterson,41.19,263.38,YouTube,2024-02-19 21:49:15
Gabriella,Le,81.1,153.93,TikTok,2024-03-12 05:37:57
Joseph,Howard,51.84,348.33,Facebook,2023-12-20 06:21:09
Henry,Tapia,45.11,5.25,WhatsApp,2023-07-30 13:43:22
Lauren,Miller,10.41,486.25,TikTok,2023-10-03 15:01:54
Ana,Schwartz,16.89,115.99,WhatsApp,2024-03-02 09:11:58
Julian,Morris,95.84,107.36,TikTok,2023-07-18 18:14:55
Jason,Davis,77.85,323.28,Twitter,2023-09-19 00:20:18
Dylan,Adams,12.89,343.29,TikTok,2023-07-01 22:59:38
Marvin,Simmons,12.06,279.0,Twitter,2023-12-24 01:42:22
Kelly,Baker,30.6,171.12,WhatsApp,2023-09-28 02:21:15
Danielle,Johnson,82.77,46.37,TikTok,2023-12-05 11:17:34
Courtney,Cisneros,55.64,237.13,TikTok,2024-02-28 12:34:49
Jessica,Edwards,24.0,89.07,Instagram,2024-03-31 02:42:28
Shannon,Jensen,67.33,208.6,WhatsApp,2023-06-15 00:41:14
Stephen,Freeman,9.25,1.93,WhatsApp,2023-08-27 18:01:14
Shannon,Morris,14.93,472.42,TikTok,2024-01-30 21:40:59
Daniel,Guerrero,29.86,108.27,WhatsApp,2024-03-12 02:12:43
Michael,Schultz,3.36,66.51,Twitter,2023-07-30 16:24:11
Chad,Cooper,42.75,385.18,WhatsApp,2024-03-06 14:28:39
Michelle,Villegas,97.93,293.35,Instagram,2024-01-21 15:26:23
Michael,Cabrera,55.78,211.41,Facebook,2023-06-15 21:23:05
Pamela,Santos,20.0,472.39,YouTube,2023-07-29 07:31:21
Natalie,Everett,25.66,242.01,Instagram,2023-09-24 07:41:56
Danielle,Goodwin,30.84,275.13,WhatsApp,2023-07-20 05:43:57
William,Stewart,50.66,63.71,WhatsApp,2023-09-17 14:12:37
Anna,Barber,87.86,459.33,WhatsApp,2023-07-31 12:54:08
Catherine,Martinez,35.87,260.99,Instagram,2024-04-07 19:19:12
Jesse,Davis,99.34,409.81,TikTok,2023-09-28 08:50:57
Stacey,Young,55.18,34.93,Facebook,2024-05-21 18:30:00
Crystal,Harding,90.07,113.5,WhatsApp,2023-07-09 10:54:34
Jenna,Shah,97.5,149.7,WhatsApp,2024-03-16 15:56:09
Amanda,Hardin,11.93,25.29,WhatsApp,2024-02-27 15:23:40
Christopher,Jones,45.22,407.36,Facebook,2023-08-04 08:00:12
Steve,Mcdaniel,98.12,386.49,WhatsApp,2023-05-30 11:03:11
Kathleen,Hudson,89.68,24.89,WhatsApp,2023-06-10 16:08:34
Erin,Fitzpatrick,1.05,126.24,Twitter,2023-11-07 16:45:27
Christine,Smith,57.39,257.18,Facebook,2023-12-06 00:55:35
Sarah,Myers,0.78,356.16,Facebook,2024-03-04 07:54:06
Michael,Hill,48.56,250.29,Instagram,2023-09-08 05:13:56
George,Green,97.48,404.38,Instagram,2024-05-02 01:08:03
Michelle,Hall,91.32,236.87,WhatsApp,2023-07-17 07:19:35
Melanie,Ross,53.72,52.21,YouTube,2024-04-11 15:56:10
Robert,Bell,78.12,144.55,Instagram,2024-02-28 15:57:47
Lauren,Hoffman,21.42,135.99,Snapchat,2023-12-14 19:23:35
Diane,Thompson,7.93,381.11,Snapchat,2024-04-06 10:39:17
Alicia,Gonzalez,42.59,438.23,Twitter,2024-01-16 18:00:32
Kimberly,Greene,50.39,3.53,Instagram,2024-04-15 04:04:18
Stephanie,Johnson,9.61,162.75,Facebook,2023-10-21 02:09:05
Mary,Gonzales,91.99,260.95,Twitter,2023-06-19 23:50:19
Brenda,Young,73.64,240.73,Snapchat,2023-09-12 10:20:54
Matthew,Coffey,52.23,326.67,WhatsApp,2023-08-08 07:46:04
Angela,Chandler,59.02,140.39,Twitter,2024-02-11 09:26:07
Brian,Meyer,65.55,222.23,Facebook,2024-01-07 03:01:02
Christine,Collins,48.67,449.88,YouTube,2024-02-24 06:12:41
Andrew,Marshall,46.27,240.36,Snapchat,2024-02-10 17:15:13
Nicole,Smith,41.72,55.09,YouTube,2024-01-04 19:56:29
Jill,Taylor,46.12,246.6,TikTok,2024-01-21 07:08:52
Sean,Torres,66.04,3.44,Instagram,2023-09-22 01:11:10
Daniel,Allen,3.67,453.7,TikTok,2024-03-21 02:36:15
James,Moore,36.99,231.1,YouTube,2023-05-31 09:08:25
Ann,Garcia,35.4,177.07,Instagram,2024-04-14 16:00:13
Leslie,Ryan,84.19,82.14,Facebook,2024-04-28 18:33:00
Michael,Sanchez,32.99,385.18,Twitter,2024-04-19 15:57:27
Manuel,Hobbs,86.09,117.34,WhatsApp,2023-10-09 00:16:31
Mary,Underwood,73.57,318.43,Instagram,2023-11-30 13:15:48
John,Hernandez,79.23,455.4,Facebook,2023-07-25 21:06:27
Jennifer,Davis,88.59,474.92,Instagram,2024-01-28 01:30:20
Diane,Liu,88.43,154.22,Snapchat,2023-10-02 07:44:08
Lauren,Rodgers,3.52,215.75,Snapchat,2023-10-29 04:02:58
Jeremy,Rodgers,37.29,345.01,Facebook,2023-06-29 07:09:32
Sean,Miller,94.08,196.59,WhatsApp,2024-02-11 09:16:11
Jessica,Lee,84.04,146.48,Twitter,2024-04-16 00:51:13
Monica,Turner,87.93,112.11,WhatsApp,2024-05-04 00:44:59
Justin,Reese,33.42,433.19,Twitter,2024-02-07 13:15:48
Rebecca,Massey,52.84,233.35,TikTok,2023-11-19 09:22:45
Stephanie,Mitchell,20.63,251.74,Instagram,2024-02-23 00:17:44
Sharon,Johnson,65.45,226.51,WhatsApp,2023-06-29 13:01:59
Stephanie,Wallace,94.88,365.38,Twitter,2023-07-05 17:17:43
Melissa,Henry,25.19,217.44,Instagram,2023-09-02 02:42:34
Brandon,Decker,69.83,188.74,Facebook,2023-06-18 23:07:21
Ronnie,Walsh,28.08,341.44,Twitter,2023-06-14 22:21:12
Nicholas,Dunn,84.34,115.68,Instagram,2023-12-04 01:01:41
Jermaine,Carey,35.28,442.14,Instagram,2024-01-07 09:26:26
James,Marshall,42.96,191.53,Instagram,2023-05-31 12:12:06
Robert,Rogers,28.52,428.76,YouTube,2024-03-09 04:58:43
David,Robles,81.48,162.49,TikTok,2024-03-23 09:42:03
Mason,Ross,18.98,346.8,TikTok,2023-10-18 21:02:48
Scott,Morgan,84.69,321.25,Twitter,2023-08-10 04:49:21
Zachary,Lopez,15.13,141.51,TikTok,2024-01-31 08:20:36
Rachel,Russell,28.5,196.76,YouTube,2023-10-22 10:05:17
Brooke,Rice,19.48,72.38,Snapchat,2024-04-21 10:17:04
Mark,Luna,6.89,283.26,YouTube,2024-01-24 23:35:07
Amanda,Lee,71.75,460.88,WhatsApp,2024-04-26 06:50:41
Amy,Cohen,74.35,4.79,YouTube,2023-06-02 13:49:23
Tracy,Archer,47.14,158.38,Instagram,2023-06-07 05:28:34
Troy,Mitchell,45.01,143.12,WhatsApp,2024-03-20 08:50:52
Joel,Roberts,53.95,161.6,TikTok,2024-01-16 21:29:08
Marissa,Becker,26.53,270.34,WhatsApp,2023-12-29 23:50:13
Rebecca,Berg,15.66,326.7,Snapchat,2023-10-23 09:04:38
James,Willis,74.48,328.85,YouTube,2024-04-06 01:13:13
Sierra,Walters,61.76,295.1,Twitter,2023-07-22 14:46:34
James,Prince,98.36,479.68,Facebook,2023-06-11 03:39:54
Ashley,Lawrence,11.68,471.69,YouTube,2023-10-04 18:05:35
Dennis,Jackson,83.93,275.74,Instagram,2023-11-16 20:22:41
Jason,Gonzalez,3.88,197.33,WhatsApp,2024-05-24 20:03:37
Jeffrey,Rocha,35.19,74.09,TikTok,2023-12-01 04:03:40
Nicholas,Rose,16.39,107.73,Facebook,2023-06-24 21:49:05
Donna,Moreno,52.59,3.05,WhatsApp,2024-02-15 20:23:03
Oscar,Reynolds,33.12,382.63,YouTube,2023-08-24 01:58:47
Lisa,Davidson,41.65,72.87,TikTok,2023-09-23 19:45:00
Dawn,Huff,5.37,334.01,Snapchat,2023-06-02 08:30:05
Austin,Williams,9.29,287.92,Twitter,2023-11-11 15:23:10
Brandi,Boyd,1.86,19.71,Instagram,2023-07-24 11:09:52
Miguel,Stephenson,22.72,350.15,WhatsApp,2023-08-20 16:46:04
Amber,Allen,27.12,282.72,Instagram,2023-05-30 20:46:24
Matthew,Smith,56.98,459.05,Twitter,2023-11-24 10:34:59
Keith,Martin,80.87,119.62,Twitter,2023-10-28 08:17:44
Ryan,Moore,30.97,11.04,Facebook,2023-07-17 22:03:55
Jennifer,Martinez,97.84,12.44,Facebook,2024-01-14 14:31:53
Eric,Roberts,64.5,359.16,WhatsApp,2023-07-22 00:46:42
John,Dalton,57.19,273.17,YouTube,2023-12-03 14:28:57
Rebecca,Johnson,97.47,275.6,TikTok,2024-05-03 15:46:09
John,Hansen,42.04,467.64,YouTube,2024-05-13 14:43:18
Joseph,Martin,35.24,374.36,TikTok,2024-04-10 23:32:12
David,Willis,34.04,152.24,WhatsApp,2023-12-27 07:07:43
Robin,Castillo,81.86,470.6,YouTube,2024-02-16 02:59:27
Anthony,Allen,99.31,227.63,YouTube,2023-10-15 04:25:55
Monica,Griffin,63.42,493.33,YouTube,2023-11-01 11:59:43
Breanna,Lee,24.36,259.02,Instagram,2023-09-17 06:37:06
Billy,Mueller,12.07,311.14,Twitter,2024-01-12 03:02:45
Laurie,Ross,97.84,132.04,TikTok,2024-01-21 16:57:21
Sandra,Jenkins,44.16,246.78,YouTube,2023-12-04 07:08:05
Anthony,Franklin,25.33,403.35,Snapchat,2024-01-23 21:42:54
Brandon,Alvarado,2.62,230.27,WhatsApp,2023-06-01 03:21:33
Andrew,Washington,88.18,496.63,Twitter,2023-12-02 19:47:47
Anthony,Brooks,37.23,483.14,Facebook,2024-05-23 18:54:07
Omar,Young,57.34,155.52,Twitter,2024-01-23 09:35:19
Christopher,Wright,77.41,390.98,Facebook,2024-01-08 10:47:02
Mason,Roman,45.01,249.42,YouTube,2024-05-19 11:18:25
Angela,Buck,49.89,15.78,Instagram,2023-08-24 09:43:43
Lynn,Campbell,24.86,382.65,Twitter,2023-11-14 14:47:32
John,Zimmerman,51.32,403.19,Snapchat,2023-06-23 21:30:48
Karen,Anderson,4.92,425.73,Twitter,2023-06-01 14:39:44
Michael,Glass,11.44,139.9,WhatsApp,2023-10-27 01:44:50
Lisa,Barrett,98.04,335.68,WhatsApp,2024-05-25 16:10:13
Anna,Thompson,75.54,26.69,Snapchat,2023-09-01 05:45:10
