First Name,Last Name,Network Provider,Total Data (GB),Age
Russell,Gordon,AT&T,6.839579,22
Lisa,Jimenez,T-Mobile,4.367697,63
James,Bennett,Sprint,7.469676,84
Christina,Marsh,AT&T,1.359104,46
Mark,Day,Sprint,5.153449,68
Julia,Byrd,Verizon,8.818373,77
Danny,Fernandez,T-Mobile,7.866319,87
Kristina,King,T-Mobile,6.11984,48
Shannon,Pacheco,AT&T,3.998773,57
Kaitlyn,Dickson,AT&T,5.899491,56
Kristen,Reilly,AT&T,3.96054,65
Ashley,Wong,T-Mobile,6.353676,98
Ashley,Holder,T-Mobile,7.485528,88
Steven,Jackson,AT&T,2.863831,21
Darrell,Reid,Verizon,6.006244,44
Kurt,Gillespie,AT&T,4.381162,55
Tamara,Hanson,T-Mobile,9.408965,25
Abigail,Davis,T-Mobile,4.763959,71
Thomas,Barron,Sprint,4.028836,31
Zachary,Morton,Sprint,0.959419,94
Bethany,Mitchell,AT&T,2.063814,49
Sarah,Duran,T-Mobile,7.022964,77
Chris,Herring,Sprint,2.194192,74
Susan,Rodriguez,AT&T,5.62204,34
Andrea,Morris,Sprint,8.0724,66
John,Walls,Verizon,8.909681,22
Nicole,Walter,Sprint,2.369508,42
Alexandra,Wong,Verizon,9.26309,32
Reginald,Pratt,AT&T,3.674792,96
Joseph,Adams,T-Mobile,1.760139,26
Katrina,Hernandez,T-Mobile,7.407338,56
Hunter,Hanson,AT&T,3.533399,43
Michael,Robertson,T-Mobile,3.621276,62
Patricia,Boyd,Sprint,4.358552,20
Lawrence,Haynes,T-Mobile,2.821649,96
Benjamin,Wright,T-Mobile,5.263268,98
Leslie,Gilmore,T-Mobile,9.089306,18
Eric,Solis,Sprint,8.295065,88
Jennifer,Murray,Verizon,9.548165,94
Claudia,Myers,T-Mobile,0.712688,64
Allison,Freeman,Sprint,8.054632,86
Shawn,Hess,T-Mobile,5.666281,90
William,Johnson,Verizon,7.174068,77
Patrick,Dougherty,AT&T,7.498537,86
John,Wagner,AT&T,8.17178,85
Joel,Graves,Verizon,4.008985,85
Duane,Jackson,Sprint,1.684479,67
Lauren,Rush,Sprint,7.634458,92
Melanie,Barnes,Sprint,0.838083,30
Vincent,Smith,Verizon,4.847234,71
Alicia,Williams,AT&T,9.908896,47
John,Smith,AT&T,4.975703,50
Chelsea,Hahn,Sprint,9.908447,39
Kenneth,Lee,Sprint,8.3113,38
Stephen,Acevedo,Sprint,5.254457,21
Kristy,Miller,Sprint,4.295532,43
Kevin,Hudson,AT&T,7.74438,48
Russell,Haney,Verizon,7.827736,96
Bruce,Lopez,Verizon,2.383967,94
Oscar,Schneider,T-Mobile,6.718838,41
Hunter,Walter,AT&T,5.608686,73
Grace,Dodson,AT&T,3.491696,48
Gregory,Gonzalez,AT&T,8.887634,61
Paula,Morrison,Verizon,4.706641,23
Ethan,Evans,AT&T,7.200575,74
Nicole,Potter,AT&T,1.361074,40
Brittany,Moore,AT&T,9.127573,54
John,Rodriguez,AT&T,1.958089,74
Collin,Sharp,Sprint,9.903264,41
Michele,Adams,T-Mobile,1.71384,33
William,Rivera,AT&T,6.611168,84
Victoria,French,AT&T,2.214129,92
Daniel,Grant,T-Mobile,1.938172,44
Sara,Johnson,AT&T,8.607912,26
Mike,Sweeney,Sprint,0.578788,38
Yvonne,Cook,AT&T,6.701375,28
Jessica,Payne,T-Mobile,1.754827,67
Kimberly,White,Verizon,1.073565,72
Jennifer,Mata,Sprint,8.171394,46
Diane,Nelson,T-Mobile,9.276282,100
Heather,Diaz,T-Mobile,8.092908,39
Nicole,Rodriguez,AT&T,1.9329,55
Stephanie,Shields,Verizon,7.638647,91
Matthew,Jimenez,T-Mobile,2.485068,84
Wayne,Bentley,AT&T,1.501793,29
Tammy,Hicks,AT&T,8.080846,43
Allen,Underwood,Verizon,8.847031,74
Jason,Jones,T-Mobile,6.096406,40
Deborah,Adams,Verizon,4.109228,61
Richard,Zimmerman,Sprint,5.467461,64
Kerry,Williams,T-Mobile,2.023428,96
Brian,Rodriguez,T-Mobile,8.325572,24
Debra,Taylor,AT&T,1.031502,32
Joseph,George,AT&T,4.310705,84
Cindy,Thomas,T-Mobile,2.993443,88
Vickie,Kelley,Verizon,8.753243,18
David,Stanley,AT&T,6.559464,21
Lauren,Murray,Sprint,9.955806,79
John,Coleman,Sprint,1.106241,100
Bianca,Henderson,AT&T,6.073989,23
Steven,Stanley,Sprint,8.91529,24
Victoria,Moon,T-Mobile,4.153278,85
Jocelyn,Lewis,Sprint,7.63425,94
Cathy,Miller,Sprint,4.496538,31
Sharon,Rodgers,AT&T,7.129523,46
Heidi,Nelson,Verizon,1.256446,55
Christie,Gibson,Verizon,1.316501,48
Shelly,Duran,Sprint,9.240857,45
Marie,Stevens,T-Mobile,1.573816,24
Ryan,Braun,Verizon,7.137864,46
Michael,Garcia,Sprint,2.353482,37
Mia,Drake,T-Mobile,3.429761,61
Brian,Carter,Sprint,6.434803,31
Barbara,Malone,Verizon,9.68587,59
Joshua,King,AT&T,5.386104,42
Robert,Evans,AT&T,4.300862,18
Patricia,Holmes,T-Mobile,9.57953,40
Sharon,Greene,Verizon,1.099391,94
Chelsey,Miller,Sprint,7.185527,73
Michael,Reynolds,AT&T,4.849291,35
Hannah,Wolf,Sprint,2.757513,28
Amy,Roman,AT&T,9.062142,97
Jessica,Villegas,Sprint,1.900432,56
Tamara,Daugherty,T-Mobile,5.956388,70
Jacob,Hill,Sprint,6.726661,42
Allison,Johnson,AT&T,4.583716,69
Danielle,Velazquez,T-Mobile,9.179176,94
Laura,Cervantes,Sprint,2.996396,26
Vanessa,Tucker,Sprint,1.519569,77
Carolyn,Collier,Verizon,7.391326,36
Donna,Perez,Verizon,0.920995,94
Robert,Collins,Verizon,0.80439,43
Leah,Le,T-Mobile,6.177717,86
Amanda,Lopez,Sprint,0.689657,53
Denise,Wilson,Verizon,3.369728,59
Tina,Parrish,T-Mobile,0.831654,98
Jose,Mason,Verizon,5.364328,20
Stephanie,Burns,Verizon,1.567936,77
James,Williams,Verizon,2.216671,30
Steven,Rivera,AT&T,5.541299,97
Amy,Matthews,AT&T,9.461515,70
Ashlee,Juarez,Sprint,1.719073,88
Amanda,Hill,T-Mobile,8.556457,64
Misty,Gilmore,Verizon,2.914609,40
Joseph,Hardy,Verizon,0.890037,42
Keith,White,T-Mobile,8.681317,93
Daniel,Burke,Sprint,2.68354,34
Destiny,Robertson,Verizon,7.867983,70
Kevin,Hatfield,T-Mobile,3.985265,45
Craig,Glenn,T-Mobile,2.594379,77
Sherri,Ross,Sprint,9.917028,49
Lucas,Cox,Verizon,6.797635,88
Erica,Owens,Sprint,7.474293,49
Jennifer,Gordon,Sprint,8.766868,40
Tracy,Mason,Sprint,7.573498,42
Crystal,Bentley,AT&T,8.561298,36
Diana,Flores,Sprint,7.47106,95
Christopher,Clark,Sprint,4.234693,92
Debbie,Allen,Sprint,3.207641,57
Derek,Contreras,Sprint,4.230255,47
Robert,Odonnell,T-Mobile,5.513082,37
Theresa,Cline,Sprint,1.104237,51
Mark,Fowler,AT&T,7.254863,94
Jacqueline,Adams,Verizon,1.631262,57
Sharon,Wood,T-Mobile,8.88139,53
Rebecca,Bishop,Verizon,5.37223,56
Ryan,Price,Sprint,6.311841,82
Elizabeth,Reynolds,Verizon,2.425155,78
Henry,Anderson,Sprint,3.605274,72
Jeanne,Bishop,Verizon,8.688321,35
Juan,Bryant,AT&T,0.989234,47
Jennifer,Melton,Verizon,6.277928,88
Amanda,Irwin,Sprint,8.383823,35
Colton,Campos,Sprint,1.690872,43
Christopher,Lewis,Sprint,8.677036,43
Danielle,Hughes,AT&T,6.512406,78
Robert,Jones,Verizon,2.413141,95
Ryan,Adams,Verizon,9.309164,62
Jamie,Sanchez,Verizon,3.800077,69
Jasmine,Bolton,T-Mobile,8.824948,50
Gina,Charles,Verizon,9.084128,75
Kimberly,Baker,Sprint,1.878629,22
Douglas,Sharp,Verizon,1.969795,57
Charles,Nash,Verizon,2.222149,67
Karen,Simmons,T-Mobile,2.418264,88
Christian,Smith,Sprint,6.572188,54
Bruce,Lee,Sprint,4.792111,63
Eduardo,Jones,Verizon,7.132428,44
Mary,Warren,AT&T,3.482745,47
Joseph,Larsen,Sprint,2.242683,78
Roger,Stephens,Sprint,7.886371,56
James,Moyer,T-Mobile,4.667944,57
Thomas,Fox,Verizon,7.122229,82
Kurt,Moore,Verizon,7.231672,68
Lindsey,Marshall,Verizon,3.738501,80
Lisa,Donovan,T-Mobile,0.92009,79
John,Stewart,AT&T,7.780309,64
Justin,Benson,Verizon,8.648698,73
Alicia,Taylor,T-Mobile,8.928757,94
Kristin,Williams,T-Mobile,4.685493,38
Judith,Hughes,T-Mobile,7.7463,90
Kimberly,Pacheco,Sprint,5.916602,37
Marie,Moore,AT&T,8.597348,77
Eric,Ortiz,AT&T,4.459175,58
Tammy,Poole,AT&T,2.887109,58
Sharon,Osborne,T-Mobile,5.644622,66
Russell,Carey,T-Mobile,6.718659,39
Bradley,Cruz,Sprint,0.56377,55
Dana,Freeman,Sprint,3.008146,78
David,Watson,Sprint,5.220671,37
Jack,Gonzalez,Sprint,6.4384,84
Megan,Ortega,Sprint,9.616467,54
Mark,Caldwell,T-Mobile,3.699003,76
Alicia,Waller,T-Mobile,2.420305,69
Jacob,Boyd,AT&T,8.300615,65
Michelle,Mccormick,AT&T,1.792425,71
Kevin,Wolfe,T-Mobile,3.637636,19
Patrick,Parks,T-Mobile,1.612668,72
Nicholas,Martinez,AT&T,5.088879,99
Melissa,Allen,Sprint,2.750057,56
Katherine,Mcgee,T-Mobile,8.616599,97
Russell,Brady,T-Mobile,8.931833,20
Samantha,Sanchez,Sprint,3.685189,90
Christina,Lee,T-Mobile,4.267891,46
Kyle,Brown,Verizon,9.285472,65
Joseph,Taylor,Verizon,6.416653,56
Samantha,Wilson,T-Mobile,4.227818,32
Michael,Anderson,Sprint,2.082773,74
Joseph,Johnson,Verizon,3.349098,28
Robert,Nelson,T-Mobile,5.277118,37
Tina,Browning,T-Mobile,9.389843,65
Marcus,Smith,T-Mobile,1.593348,25
Amanda,Daniels,T-Mobile,1.601741,64
Brian,Williams,Verizon,9.4881,30
Holly,Gutierrez,T-Mobile,7.035651,43
Charles,Bush,T-Mobile,9.64545,37
Erin,Shea,Sprint,9.86438,31
Benjamin,Flores,AT&T,0.68252,39
Richard,Ramirez,Verizon,2.560918,78
William,Mcdowell,Sprint,6.538009,27
Brian,Morris,T-Mobile,8.961548,29
David,Baxter,Verizon,2.243066,50
Karen,Carr,Verizon,4.479298,21
Sara,Wilson,AT&T,1.786962,50
Nicole,Dorsey,AT&T,7.764301,71
Morgan,Rogers,Verizon,6.425061,80
Christina,Hogan,Verizon,1.959269,59
Andrew,Obrien,T-Mobile,5.295516,73
Susan,Weaver,Verizon,8.069507,96
Alexander,Griffin,T-Mobile,7.365106,27
Rebekah,Wright,Verizon,7.911209,57
Ashley,Thompson,T-Mobile,1.986587,36
Michelle,Gutierrez,T-Mobile,1.187195,83
Nichole,Hernandez,AT&T,7.466221,70
Robert,Horn,Verizon,7.110437,70
Monica,Riggs,Sprint,6.146833,66
Barbara,Moore,Verizon,0.715972,74
Angela,Rush,AT&T,8.509356,80
Lacey,Smith,T-Mobile,6.564515,66
Julie,Anthony,Verizon,3.513784,42
Luke,Lewis,Sprint,9.741852,100
Christopher,Perez,Verizon,6.777114,81
Anthony,Young,Verizon,3.244149,65
Todd,Fernandez,Verizon,0.867903,63
Lee,Hardin,T-Mobile,2.163424,83
Jeremiah,Allen,AT&T,0.581863,100
Joanna,Dawson,AT&T,5.222356,26
Steven,Lee,AT&T,5.975031,86
Leslie,Anthony,Sprint,1.692909,74
Evelyn,Jenkins,T-Mobile,0.572059,28
Nicholas,Wilson,Sprint,7.221601,57
John,Donaldson,T-Mobile,5.990803,96
Zachary,Barton,Sprint,0.775947,27
Jessica,Lutz,T-Mobile,7.61705,21
Steven,Glenn,Sprint,5.988336,64
Glenda,Estes,Verizon,9.158275,65
William,Perez,Verizon,7.579012,29
Lisa,Price,Sprint,6.483805,26
Karen,Young,T-Mobile,1.115424,100
Ashley,Walker,AT&T,9.89865,40
Pamela,Hurst,Sprint,2.497174,43
Jason,Ortega,Verizon,3.843366,59
Alyssa,Martinez,Sprint,9.291056,76
Felicia,Wagner,Sprint,9.723724,57
Katherine,Campos,T-Mobile,3.693551,88
Jose,Garcia,Verizon,8.179262,76
Anthony,Davis,Sprint,6.112243,92
Joseph,Golden,T-Mobile,6.72755,62
Megan,Fernandez,Verizon,7.951001,39
Vincent,Chan,Verizon,2.710566,28
Cynthia,Miller,T-Mobile,9.527922,26
Alexander,Monroe,T-Mobile,9.045017,54
Wendy,Jackson,T-Mobile,7.584495,97
Brittany,Poole,AT&T,9.473619,27
Frank,Miller,AT&T,4.788281,33
Christina,Davis,T-Mobile,1.099961,50
Ruben,Jimenez,T-Mobile,3.63124,86
Tina,Armstrong,AT&T,4.213633,81
Tammy,Hawkins,Verizon,0.535258,42
Sarah,Estrada,Verizon,7.947808,23
Anna,Pugh,T-Mobile,7.278362,26
Lisa,Vaughn,T-Mobile,4.899846,33
Brandon,Velasquez,Verizon,7.811831,43
Carrie,Martin,Sprint,2.863434,45
Joe,Johnson,Verizon,6.355333,51
Kenneth,Poole,T-Mobile,7.29132,93
Edward,Torres,AT&T,5.179138,84
Brandon,White,T-Mobile,9.226767,80
Robin,Fernandez,Sprint,7.176898,48
David,Williams,Verizon,2.471788,30
Jerry,Kennedy,Verizon,7.233487,45
Veronica,King,AT&T,6.213448,45
Robert,Atkinson,AT&T,9.608555,78
Brenda,Fitzpatrick,Verizon,8.333171,80
Brenda,Marsh,Verizon,8.48742,34
Kristin,Anderson,T-Mobile,6.624912,88
Erin,Crane,Sprint,0.721575,45
Nicholas,Mcgee,AT&T,9.970415,67
Michelle,Atkinson,Verizon,8.045192,56
Jonathan,Anderson,AT&T,5.803947,83
Jason,Reynolds,Verizon,4.434082,88
Jason,Riddle,AT&T,9.587171,53
Samantha,Santos,AT&T,3.09556,89
Kyle,Hughes,Verizon,3.285023,21
Eric,Barnes,T-Mobile,7.127461,63
Elizabeth,Riggs,Sprint,4.276788,49
Thomas,Hammond,Verizon,7.242134,56
Diane,Cox,Verizon,1.37959,30
Wyatt,Powers,Sprint,9.748564,68
Kristopher,Chang,Verizon,5.707922,59
Vanessa,Acosta,T-Mobile,4.937612,40
Tony,Hamilton,Verizon,9.329639,52
Jeffery,Dillon,T-Mobile,5.548171,81
Kenneth,Lawson,AT&T,0.777714,67
Robert,Lucero,AT&T,2.513804,88
James,Mcdowell,AT&T,5.05087,87
Erica,Taylor,AT&T,9.526571,47
Jasmine,Bradley,Verizon,4.686163,74
Michael,Acevedo,Sprint,8.875489,80
Daniel,Nelson,Verizon,2.09113,72
Brian,Gibbs,AT&T,9.157952,51
Norman,Howe,Sprint,3.289682,42
Ashley,Taylor,Sprint,5.019984,87
Tracy,Becker,Verizon,1.560294,32
Jeanne,Lawrence,Verizon,9.345067,54
Jaime,Randall,Sprint,6.265745,78
Katrina,Turner,Verizon,6.08152,52
Kimberly,Morris,T-Mobile,1.846805,58
Michael,Ruiz,Sprint,6.616872,24
Sharon,Freeman,AT&T,8.45362,22
Alison,Valentine,Sprint,4.249936,26
Tiffany,Anderson,Sprint,9.36899,47
Jeffrey,Mccormick,Sprint,4.462799,94
Caitlin,Miller,Sprint,8.52868,28
Kathleen,Peck,Verizon,6.422162,81
John,Norris,Sprint,5.133422,38
Cynthia,Christian,Verizon,8.560166,67
Kristine,Cummings,T-Mobile,4.769272,21
Thomas,Hernandez,AT&T,5.164063,36
Jennifer,Long,AT&T,9.754445,22
Timothy,Saunders,T-Mobile,8.034604,37
David,Morgan,Sprint,8.746034,80
Adam,Graham,Sprint,2.146986,35
Joshua,Williams,Sprint,1.47304,63
Joel,Ferrell,Verizon,4.081658,56
Jose,Cortez,Verizon,5.618999,82
Sherry,Brown,Sprint,5.809266,53
Thomas,Heath,T-Mobile,5.060151,58
Daniel,Castro,Verizon,9.89106,45
Victoria,Miranda,Sprint,1.736493,30
Pamela,Hampton,Sprint,8.815159,52
Justin,Smith,Sprint,7.174885,87
James,Prince,AT&T,5.317979,73
Andrea,Gill,AT&T,7.05735,78
James,Wiggins,Verizon,8.270595,73
Joshua,Rodriguez,AT&T,6.155457,67
Shelley,Davis,T-Mobile,2.028542,93
Kim,Li,Verizon,7.186208,42
Roberta,Lawrence,Sprint,4.062298,47
Charles,Wheeler,Verizon,7.939653,55
Kenneth,Crawford,T-Mobile,4.104826,98
Patrick,Knapp,Sprint,4.099198,52
Laura,Herrera,Sprint,3.151511,65
Paula,Hernandez,Verizon,2.469304,94
Bradley,Lawrence,AT&T,4.783901,54
Kelsey,Smith,T-Mobile,6.675951,50
Amy,Brown,AT&T,6.217938,26
Tom,Santos,AT&T,0.748523,92
James,Wilson,T-Mobile,1.265941,70
Jessica,Smith,Sprint,9.414965,44
Timothy,Schmidt,AT&T,2.619479,49
Nathaniel,Griffin,T-Mobile,1.551335,38
Tiffany,Eaton,T-Mobile,5.232704,71
Eric,Meadows,Sprint,5.377792,75
Joshua,Francis,Verizon,9.021343,20
Jesse,Wu,Verizon,6.560301,86
Dean,Oliver,Verizon,7.173812,64
Zachary,Lyons,T-Mobile,3.073933,94
Brandon,Everett,T-Mobile,1.354707,42
Nicholas,Farmer,Sprint,7.846949,97
Kristi,Rubio,Sprint,2.161471,22
Kelly,Walker,Sprint,2.016613,96
Taylor,Carey,AT&T,2.776416,50
Robert,Barnett,T-Mobile,4.982689,50
Chad,Robinson,AT&T,9.922722,68
Nathan,Simpson,Verizon,2.205287,87
John,Gross,AT&T,9.961713,24
Amanda,Guerrero,T-Mobile,5.612871,84
Anthony,Brewer,T-Mobile,5.327658,71
Autumn,Watkins,T-Mobile,4.220935,67
Emily,Valdez,Verizon,8.751858,43
Robert,Simmons,Sprint,9.386258,44
Rhonda,Stanton,Sprint,5.617732,58
Richard,Jones,T-Mobile,4.160991,96
Valerie,Dunlap,AT&T,9.037403,34
Marie,Gonzales,Verizon,2.045125,23
Leah,Hughes,T-Mobile,5.749951,20
Joshua,Garcia,Sprint,0.60723,34
Leslie,Hoffman,Sprint,2.142007,32
Melissa,Miller,AT&T,8.585999,30
Jonathan,Powers,AT&T,6.79794,57
Joseph,Riggs,AT&T,3.076079,81
Roger,Ellis,Verizon,8.786596,75
Paul,Williams,AT&T,1.358837,62
Christy,Padilla,Verizon,0.949269,56
Gina,Franklin,AT&T,8.042623,66
Whitney,Henry,Sprint,7.493548,32
Richard,Yang,T-Mobile,3.393844,23
Christopher,Chung,T-Mobile,8.678394,72
Valerie,Taylor,Sprint,8.194684,45
Kelsey,Ward,AT&T,5.274006,82
Sandra,May,T-Mobile,3.678138,36
Meredith,Sherman,Verizon,5.036567,66
Arthur,Flores,Sprint,7.112499,84
Ashley,Hernandez,Sprint,9.873027,49
Mark,Bennett,Verizon,6.190723,86
Carlos,Cannon,AT&T,8.027572,79
Heather,Scott,AT&T,5.619731,66
Heather,Harris,Verizon,3.253407,58
Kelly,Francis,AT&T,6.607513,19
Elizabeth,Murray,Verizon,3.110157,46
David,Carroll,T-Mobile,4.633417,25
Larry,Rice,AT&T,7.600227,64
Brandon,Hampton,Sprint,6.27816,45
Rebecca,Williams,Verizon,0.877834,74
Gregory,Hogan,Verizon,7.184506,50
Kevin,Morrison,Sprint,5.229279,41
Amanda,Davis,Sprint,2.327139,64
Jason,Thompson,Verizon,3.145797,47
Richard,Patel,AT&T,4.100087,93
Daniel,Palmer,Verizon,4.531343,53
Samantha,Hanna,T-Mobile,3.677154,98
Laura,Johnson,Verizon,6.991681,91
Pamela,Jordan,Sprint,8.797342,86
Andrew,Miller,Sprint,9.087005,49
John,Chapman,Verizon,7.664413,97
Andrew,Coleman,Verizon,7.569387,100
Meghan,Moyer,Verizon,9.347988,87
Eddie,Russo,T-Mobile,1.279209,82
Megan,Taylor,Sprint,3.12242,65
Joshua,Pruitt,AT&T,9.047275,21
Walter,Kelley,Sprint,8.957872,22
Donna,Barton,Sprint,1.005591,83
Rachel,Chambers,Sprint,9.809983,99
Charlene,Little,T-Mobile,8.056972,28
Sharon,Lane,T-Mobile,5.573959,48
Edward,Thomas,Verizon,5.345862,42
Adam,Holland,Sprint,3.294964,54
Susan,Greene,Sprint,3.831588,87
Mackenzie,Bentley,Verizon,5.377994,21
Kenneth,Parks,T-Mobile,2.562126,56
Jim,Caldwell,AT&T,9.266993,38
Felicia,Cole,AT&T,1.962282,52
David,Stephenson,Sprint,5.759535,85
Charles,May,T-Mobile,6.570704,35
Derrick,Hatfield,AT&T,1.342154,24
Donna,Ward,T-Mobile,2.002035,90
Robert,Benson,Verizon,3.656745,82
Jose,Carter,Sprint,9.818753,21
Jose,Wilson,Sprint,9.164047,93
Maria,Vasquez,AT&T,7.479728,61
Anthony,Richardson,T-Mobile,1.347984,32
Robin,Hopkins,T-Mobile,5.471002,35
James,Vega,Sprint,1.778932,70
Keith,Torres,AT&T,5.828742,64
Daniel,Abbott,Verizon,4.552662,96
Ray,Adams,AT&T,5.965395,22
Brandy,Sharp,Sprint,9.258796,30
Donna,Leonard,T-Mobile,6.483756,22
Alexis,Davis,Sprint,0.822613,27
James,Johnson,Verizon,4.813393,74
Regina,Erickson,T-Mobile,9.190181,65
Steven,Aguilar,Verizon,1.96982,83
Nicholas,Meyer,T-Mobile,6.316372,49
Marcus,Johnson,Verizon,1.068509,18
Ashlee,Singh,Verizon,4.387081,50
Joshua,Johns,AT&T,4.273584,69
Jacob,Howard,AT&T,4.193925,64
David,Cruz,Verizon,4.695205,68
Alyssa,Perez,Sprint,7.85097,31
Thomas,Sanchez,AT&T,7.318443,61
Eric,Mcdaniel,Verizon,3.904153,40
Tyler,Vincent,Verizon,1.082442,51
Ryan,Mays,Sprint,9.50497,89
Hayden,Washington,Sprint,1.134024,25
Robert,Hall,AT&T,6.249485,36
Amanda,Scott,AT&T,0.723899,56
Billy,Jones,Verizon,2.44311,47
Martha,Berger,Verizon,2.893803,56
Hannah,Mccoy,Sprint,7.604505,27
Frances,Lee,Verizon,3.679487,28
Evelyn,Scott,AT&T,8.998168,66
Ethan,Parker,Sprint,2.12941,82
Miranda,Jones,Sprint,3.648386,68
Mark,Fernandez,Verizon,9.025265,83
Erin,Saunders,Verizon,1.33305,63
Ryan,Lynch,T-Mobile,4.074378,32
Jeffrey,Smith,T-Mobile,5.38326,30
Ray,Johnson,Verizon,5.931966,32
Derek,Hernandez,Sprint,9.7525,66
Andrew,Keller,T-Mobile,1.486954,94
Jennifer,Stewart,AT&T,9.592123,97
Catherine,Brown,T-Mobile,9.207291,20
Erin,Chung,Verizon,7.938345,65
Robert,Barnes,T-Mobile,2.160945,98
William,Sutton,T-Mobile,1.827769,42
Brandon,Evans,AT&T,1.474687,73
Vanessa,Warner,AT&T,5.632311,23
Laura,Willis,Sprint,6.787724,21
Christopher,Weber,T-Mobile,2.820872,28
Kayla,Mendez,Sprint,1.285785,66
Kimberly,Lee,AT&T,4.727307,64
Amy,Perez,T-Mobile,7.536486,33
Victoria,Cantu,Sprint,5.110228,52
Cody,Howard,Verizon,6.659717,89
Theresa,Jones,T-Mobile,8.373649,58
Austin,Martin,Verizon,2.674122,100
Rachel,Randall,Verizon,2.542069,59
Jennifer,Perez,Sprint,7.848042,29
Kathleen,Donovan,T-Mobile,3.702591,83
Matthew,Williams,T-Mobile,1.770053,24
John,Smith,Verizon,4.070828,26
Krystal,Burch,Sprint,8.929283,63
Clifford,Coleman,Sprint,7.176428,70
Thomas,King,T-Mobile,6.881326,61
Scott,Lee,Sprint,3.353457,44
Dana,Singleton,Sprint,0.738869,92
Justin,Pearson,T-Mobile,6.549449,64
Jeffrey,Sawyer,Sprint,1.838363,20
Jordan,Avila,AT&T,4.479199,29
Lauren,Reyes,Verizon,8.545654,18
Joshua,Williams,T-Mobile,8.83374,20
Andrew,Kramer,AT&T,1.693584,78
Arthur,Wilson,AT&T,2.724293,60
Angela,Thompson,T-Mobile,7.28343,59
Stacey,Jordan,Sprint,6.707009,27
Kristen,Edwards,AT&T,3.582812,60
Brittney,Aguilar,AT&T,3.660581,47
Andrea,Cook,T-Mobile,4.994774,47
Mitchell,Smith,Verizon,3.23208,61
William,Jackson,T-Mobile,0.603907,74
Courtney,Chandler,AT&T,4.552756,52
Andrea,Wright,Sprint,1.158476,28
Stanley,Thompson,T-Mobile,3.735813,65
Harry,Sutton,T-Mobile,5.000384,32
Jennifer,Stewart,AT&T,3.042515,90
Jeffery,Nelson,Sprint,2.146908,79
Jenna,Mercado,T-Mobile,2.426665,99
Leah,Morrow,AT&T,9.90524,91
Jerry,Harper,Sprint,8.975996,76
Joyce,Watts,Sprint,9.094814,62
Billy,Davis,Verizon,4.389774,20
Michael,Hernandez,Sprint,3.446783,79
Marissa,Rojas,Sprint,8.230587,63
Renee,Kerr,AT&T,9.999481,66
Charles,Hayden,AT&T,1.972335,62
Maria,Smith,Sprint,9.500738,44
Michael,Adams,Sprint,8.762599,75
Sarah,Delgado,Verizon,1.338616,93
Joseph,Williams,AT&T,1.913805,86
David,Adams,AT&T,3.36801,26
Sheila,Lee,AT&T,4.420424,72
Peggy,Calderon,Verizon,0.695475,79
Laura,Hall,AT&T,7.944407,66
Tammy,Sharp,T-Mobile,5.910608,54
John,Murphy,Verizon,4.313133,97
Donald,Snow,T-Mobile,1.9977,94
Debra,Dennis,Sprint,5.160453,56
Stephanie,Johnson,T-Mobile,3.463754,51
Michael,Day,AT&T,3.935993,68
Mark,Tate,Verizon,5.974818,54
Juan,Ford,AT&T,5.137357,52
Vickie,Rodriguez,T-Mobile,3.811989,93
Richard,Gibson,Verizon,4.741675,39
Kimberly,Kline,AT&T,4.122488,72
Kelli,Turner,AT&T,5.607617,94
Steven,Anderson,AT&T,3.932833,48
Jason,Hall,Verizon,9.035793,23
Lisa,Ortega,Sprint,0.545036,27
Rhonda,Johnson,Verizon,4.005491,28
Melissa,Hamilton,Verizon,5.072653,83
Joshua,Smith,Sprint,7.974426,36
Elizabeth,Brooks,Verizon,6.121629,53
James,Stokes,T-Mobile,5.418529,44
George,Brown,AT&T,0.936929,27
Amanda,Foster,Verizon,2.174806,49
Adam,Rojas,Verizon,1.042415,54
Brenda,Wright,T-Mobile,4.530657,62
James,Nguyen,Sprint,4.831229,42
Joshua,Mcdonald,AT&T,9.324227,24
Heather,Roberson,AT&T,8.148632,63
Christopher,Ochoa,T-Mobile,1.816501,21
Gavin,Salazar,Sprint,9.517052,63
Antonio,Nguyen,Sprint,3.222338,23
Donna,Mendez,Verizon,8.202794,55
Larry,Cochran,AT&T,7.104147,23
Curtis,Mayo,Verizon,3.308029,82
Yolanda,Ellis,T-Mobile,7.278019,99
Sue,Ross,Sprint,9.197523,35
Jeffery,Burke,AT&T,2.095199,33
Anthony,Williams,Sprint,4.322417,19
Melissa,Carson,Sprint,5.576163,69
Jesus,Mahoney,Sprint,1.457939,87
Gregory,Adams,T-Mobile,6.919229,35
Rebecca,Reese,Sprint,4.950111,45
Greg,Salazar,AT&T,6.788173,49
Nicole,Estrada,Sprint,3.074236,84
Patricia,Munoz,AT&T,6.061509,41
Tony,Chen,Verizon,0.700204,29
Dana,Smith,Verizon,0.937446,36
Robert,Maxwell,Sprint,7.05397,94
Sheryl,Strickland,AT&T,2.228311,91
Stephanie,Ramirez,Sprint,1.904649,39
Leonard,Mason,T-Mobile,8.280031,91
William,Rodriguez,Verizon,8.737954,58
Alejandra,Gray,AT&T,6.232966,88
Stacy,Garcia,Sprint,2.480165,75
Jennifer,Houston,Sprint,9.279493,59
Kayla,Donovan,AT&T,9.132192,56
Robert,Webb,AT&T,0.751294,30
